PROJECT_ID,TITLE,DONOR_IATI_CODE,DONOR,COUNTRY_IATI_CODE,COUNTRY,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,LATITUDE,LONGITUDE,GEONAME_ID,GEONAME,PRECISION_CODE,LOCATION_TYPE,SOURCE_URL,SOURCE,INTERNAL_NOTES,LOCATION_ACTIVITY_DESCRIPTION,,,,
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,2.025652,-50.380481,9402948,Maracá-Jipioca Ecological Station,5,ecological station,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas in ARPA,Project website; Project Area - GoogleEarth coordinates given on webpage,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-0.77375,-47.49789,9402981,Maracanã Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,674,Maranhao,,,-5,-45,3395443,Maranhão,4,first-order administrative division,http://programaarpa.gov.br/wp-content/uploads/2012/09/Mapa-Colorido-EDIT.jpg,Map of PAs,"Some PA locations could not be specifically identified, but this map identifies the ADM1s",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,675,Mato Grosso,,,-13,-56,3457419,Mato Grosso,4,first-order administrative division,,,,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-5.246925,-67.468694,9402980,Médio Juruá Extractive Reserve,5,reserve,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas,Project website; Project Area - GoogleEarth coordinates given on webpage; added to geonames/TK,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-7.56477,-65.83524,9402977,Médio Purús Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-5.769899,-62.594214,9402963,Nascentes do Lago Jari National Park,5,national park,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas,Project website; Project Area - GoogleEarth coordinates given on webpage; added to geonames/TK ,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,1.2604,-61.499109,9402949,Niquiá Ecological Station,5,ecological station,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas in ARPA,Project website; Project Area - GoogleEarth coordinates given on webpage,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-11.71275,-64.3935,9402930, Parque Nacional da Serra da Cutia,5,nature reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,Found on PDF p.86.  I manually added to Geonames and Tookit based on information I found on Google Maps.  Coded as a 5 because it is a large area.,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-2.256932,-53.436022,9402975,Renascer Extractive Reserve,5,reserve,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas,Project website; Project Area - GoogleEarth coordinates given on webpage; added to geonames/TK ,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-8.69639,-71.68222,9402933, Reserva Extrativista Alto Tarauacá,5,nature reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,Found on PDF p.86.  I manually added to Geonames and Tookit based on information I found on Wikipedia.  Coded as a 5 because it is a large area.,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-8.827958,-67.680394,9402935, Reserva Extrativista Arapixi,5,nature reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,Found on PDF p.86.  I manually added to Geonames and Tookit based on information I found on Wikipedia.  Coded as a 5 because it is a large area.,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-2.12164,-49.94838,9402936, Reserva Extrativista Arioca Pruanã,5,nature reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,Found on PDF p.86.  I manually added to Geonames and Tookit based on information I found on Wikipedia.  I coded as a 5 because it is a large area.,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-2.386,-66.682,9402938,Reserva Extrativista Auatí-Paraná,5,nature reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,Found on PDF p.86.  I manually added to Geonames and Tookit based on information I found on Wikipedia.  Coded as a 5 because it is a large area.,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-10.912473,-70.284017,9402952,Rio Acre Ecological Station,5,ecological station,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas in ARPA,Project website; Project Area - GoogleEarth coordinates given on webpage ,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-11.80469,-64.21536,9402974,Rio Cautário Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-4.93638,-54.22656,9402973,Rio Iriri Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-3.46115,-67.32006,9402976,Rio Jutai Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-7.741343,-56.417394,9402961,Rio Novo National Park,5,national park,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas,Project website; Project Area - GoogleEarth coordinates given on webpage; added to geonames/TK,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-10.825757,-64.793126,9402972,Rio Ouro Preto Extractive Reserve,5,reserve,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas,Project website; Project Area - GoogleEarth coordinates given on webpage; added to geonames/TK,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-1.07197,-56.67154,9402997,Rio Trombetas Biological Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-1.68905,-63.24933,9402971,Rio Unini Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-5.01152,-52.85685,9402970,Rio Xingu Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-8.2443,-72.10022,9402969,Riozinho da Liberdade Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-4.90577,-55.08733,9402968,Riozinho do Anfrísio Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,686,Rondonia,,,-11,-63,3924825,Rondônia,4,first-order administrative division,,,,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,687,Roraima,,,2.25,-61.25,3662560,Roraima,4,first-order administrative division,,,,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-8.36,-73.33,9402932, Serra do Divisor National Park,5,nature reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,Found on PDF p.86.  I manually added to Geonames and Tookit based on information I found on Wikipedia.  Coded as a 5 because it is a large area.,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-5.48028,-52.98917,9402929, Serra do Pardo National Park,5,nature reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,Found on PDF p.86.  Manually added to Geonames and Tookit based on information I found on Wikipedia.  Coded as a 5 because it is a large area.,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-5.66115,-50.61225,9402996,Tapirapé Biological Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-5.736563,-53.583752,9402946,Terra do Meio Ecological Station,5,ecological station,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas in ARPA,Project website; Project Area - GoogleEarth coordinates given on webpage,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-1.34628,-49.62333,9403688, Terra Grande - Pracuúba Exractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,Found on PDF p.86.  Manually added to Geonames and Tookit based on information I found on Wikipedia.  Coded as a 5 because it is a large area.,, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,691,Tocantins,,,-10.5,-48,3474575,Tocantins,4,first-order administrative division,http://programaarpa.gov.br/wp-content/uploads/2012/09/Mapa-Colorido-EDIT.jpg,Map of PAs,"Some PA locations could not be specifically identified, but this map identifies the ADM1s",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,1.8333,-54,9402925, Tumucumaque National Park,5,nature reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  Coded into Geonames based on information found on Wikipedia, and I coded this as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-1.27564,-59.49384,9402995,Uatumã Biological Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,-2.14216,-52.7467,9402967,Verde para Sempre Extractive Reserve,5,reserve,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2012/02/08/000350881_20120208091149/Rendered/PDF/668460PAD0P114020801200SIMULT0DISCL.pdf,PAD,"Found on PDF p.86.  I manually added to Toolkit, but it was already in Geonames.  (I'm assuming the other coder of this project added it.)  I coded this location as a 5 because it is a large area.",, , , , 
40294909,Amazon Region Protected Areas Program (ARPA),11000,Donor Government,BR,Brazil,,,,,1.321963,-61.154387,9402966,Viruá National Park,5,national park,http://programaarpa.gov.br/english--2/full-list-pas-supported-by-arpa/,Project Areas,Project website; Project Area - GoogleEarth coordinates given on webpage; added to geonames/TK ,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,2643,Tambacounda,25340,Bakel,14,-12.75,2254443,Bakel,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2013/03/04/000442464_20130304113550/Rendered/PDF/ICR24700P115930C0disclosed020280130.pdf,Implementation Completion & Results Report,"Bakel is identified on Wikipedia as both a town and department (ADM2) of Senegal - http://en.wikipedia.org/wiki/Bakel,_Senegal; the coordinates given by wikipedia are just slightly different, but not enough to qualify for a new entry in geonames",, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,47587,Louga,25334,Kebemer,15.0386,-16.0464,2253170,Darou Mousti,2,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2013/03/04/000442464_20130304113550/Rendered/PDF/ICR24700P115930C0disclosed020280130.pdf,Implementation Completion & Results Report,Map PDF p47; this Darou Mousti is in the correct province according to the map,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,2643,Tambacounda,25340,Bakel,13.67508,-12.66133,2252709,Dianké Makam,2,populated place,,,,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,2643,Tambacounda,25340,Bakel,14.18146,-12.71803,2251473,Goudiry,2,populated place,,,,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,2640,Kolda,25332,Sedhiou,12.57778,-15.87222,2251470,Goudomp,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2013/03/04/000442464_20130304113550/Rendered/PDF/ICR24700P115930C0disclosed020280130.pdf,Implementation Completion ,Map pdf p47,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,47586,Fatick,47591,Gossas,14.26667,-15.95,2251230,Guinguinéo,2,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2013/03/04/000442464_20130304113550/Rendered/PDF/ICR24700P115930C0disclosed020280130.pdf,Implementation Completion & Results Report,Map PDF p47,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,47587,Louga,25334,Kebemer,15.365,-16.4339,2250659,Kébémer,2,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2013/03/04/000442464_20130304113550/Rendered/PDF/ICR24700P115930C0disclosed020280130.pdf,Implementation Completion & Results Report,Map PDF p 47,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,2643,Tambacounda,25340,Bakel,14.45668,-12.21659,2249892,Kidira,2,populated place,,,,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,47587,Louga,25336,Louga,15.75,-16,2249224,Louga Department,3,second-order administrative division,,,,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,47588,Matam,47595,Matam,15.65587,-13.25544,2248752,Matam,2,seat of a first-order administrative division,,,,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,47588,Matam,,,15.5,-13.5,2248753,Matam Region,4,first-order administrative division,,,,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,2643,Tambacounda,,,12.55146,-12.17586,7303936,Région de Kédougou,4,first-order administrative division,,,,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,2640,Kolda,,,12.70683,-15.55801,7303937,Région de Sédhiou,4,first-order administrative division,,,,, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,,,,,14.5,-14.25,2245662,Senegal,6,independent political entity,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2009/03/11/000104615_20090311155055/Rendered/PDF/PID1Concept0Stage.pdf,PID,"Found on PDF p.2 of the PID.  I am going to ask Troy about this project, and he can roll it back to me if there's a big issue.  I know that there are at least 59 health districts and 251 local governments that this project is operating in.  I have looked forever... and though every document... and I cannot find any information on the specific locations.  Which is sort of crazy given that every document refers to the project districts etc.  Anyway, I feel like I looked over something, but I have spent forever looking for detailed geographical information, so perhaps it just doesn't exist.",, , , , 
40811385,Rapid Response Social Cash Transfer and Nutrition Security Project,11000,Donor Government,SN,Senegal,2643,Tambacounda,,,13.98416,-13.27513,2244990,Tambacounda Region,4,first-order administrative division,,,,, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2742,Southern,25848,Matara,6.1007,80.4693,1252125,Akuressa,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.4.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2741,Sabaragamuwa,25844,Kegalle,7.2567,80.2021,1251510,Ambepussa,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2011/02/09/000003596_20110214114752/Rendered/PDF/AF0Integrated01et010Appraisal0Stage.pdf,World Bank,"page 2, section 3.6",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2737,Eastern,25832,Ampara,7.29754,81.68202,1251459,Ampara,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.4.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2737,Eastern,25832,Ampara,7.0833,81.75,1251460,Ampara District,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.2.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2738,North Central,25835,Anuradhapura,8.33333,80.5,1251080,Anuradhapura District,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.2.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html ",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2743,Uva,25849,Badulla,7.0323,81.1977,1250803,Attanagalla,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.4.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,,,,,7.1027,79.9949,1250793,Attanagalu Oya,5,stream,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.4.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html.This is a stream, and I believe the activities of the actual project are not having a stream-wide impact, so I didn't code a 5.",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2743,Uva,25849,Badulla,6.98472,81.05639,1250614,Badulla District,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.2.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2736,Central,41748,Kandy,7.2706,80.4832,1250503,Balane,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.4.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2743,Uva,25849,Badulla,6.8334,80.9853,1250308,Bandarawela,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.3.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2736,Central,,,7.33333,80.75,1249296,Central Province,4,first-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.3.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.htmlI coded the province because it was listed in the ISRS.  Some activities in this project could have a province-wide impact.",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2744,Western,25851,Colombo,6.8664,80.0166,1248990,Colombo District,3,second-order administrative division,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/SAR/2014/05/05/090224b082435eb3/1_0/Rendered/PDF/Sri0Lanka000SL0Report000Sequence019.pdf,ISRS,"Found on PDF p.3.  I coded the adm2 because the map at the following location shows that the road runs through the adm2:  http://web.worldbank.org/WBSITE/EXTERNAL/NEWS/0,,contentMDK:21875606~menuPK:141310~pagePK:34370~piPK:34424~theSitePK:4607,00.html",, , , , 
2417526,Road Sector Assistance Project (all phases),11000,Donor Government,LK,Sri Lanka,2736,Central,25830,Matale,7.86,80.65167,1248749,Dambulla,1,populated place,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2011/02/09/000003596_20110214114752/Rendered/PDF/AF0Integrated01et010Appraisal0Stage.pdf,World Bank,"page 2, section 3.6",, , , , 
